NumMol,RefSite_dif,LAT,LON
2015,2103,50.84722,5.693622
2023,2103,50.84722,5.693622
2023,2103,50.84722,5.693622
2031,2103,50.84722,5.693622
2031,2103,50.84722,5.693622
2034,2103,50.84722,5.693622
2040,2103,50.84722,5.693622
3032,2103,50.84722,5.693622
3032,2103,50.84722,5.693622
3105,2103,50.84722,5.693622
3137,2103,50.84722,5.693622
3137,2103,50.84722,5.693622
3137,2103,50.84722,5.693622
3137,2103,50.84722,5.693622
3163,2103,50.84722,5.693622
3223,2103,50.84722,5.693622
3235,2103,50.84722,5.693622
3235,2103,50.84722,5.693622
3250,2103,50.84722,5.693622
3250,2103,50.84722,5.693622
30000,2103,50.84722,5.693622
30000,2103,50.84722,5.693622
1,2104,50.848994,5.686987
24,2104,50.848994,5.686987
30,2104,50.848994,5.686987
99,2104,50.848994,5.686987
109,2104,50.848994,5.686987
152,2104,50.848994,5.686987
308,2104,50.848994,5.686987
351,2104,50.848994,5.686987
1606,2104,50.848994,5.686987
20002,2104,50.848994,5.686987
293,2105,50.84797,5.693793
62,2107,50.84868,5.686948
74,2107,50.84868,5.686948
82,2107,50.84868,5.686948
82,2107,50.84868,5.686948
88,2107,50.84868,5.686948
110,2107,50.84868,5.686948
122,2107,50.84868,5.686948
152,2107,50.84868,5.686948
216,2107,50.84868,5.686948
1098,2107,50.84868,5.686948
1193,2107,50.84868,5.686948
1193,2107,50.84868,5.686948
1283,2107,50.84868,5.686948
1606,2107,50.84868,5.686948
91,2109,50.8493, 5.69029
1143,2109,50.8493, 5.69029
12,2110,50.84855,5.69393
68,2110,50.84855,5.69393
68,2110,50.84855,5.69393
68,2110,50.84855,5.69393
77,2110,50.84855,5.69393
77,2110,50.84855,5.69393
87,2110,50.84855,5.69393
119,2110,50.84855,5.69393
146,2110,50.84855,5.69393
154,2110,50.84855,5.69393
182,2110,50.84855,5.69393
215,2110,50.84855,5.69393
216,2110,50.84855,5.69393
293,2110,50.84855,5.69393
351,2110,50.84855,5.69393
1019,2110,50.84855,5.69393
1100,2110,50.84855,5.69393
1142,2110,50.84855,5.69393
1270,2110,50.84855,5.69393
28,2111,50.84855,5.69393
33,2111,50.84855,5.69393
74,2111,50.84855,5.69393
335,2111,50.84855,5.69393
1003,2111,50.84855,5.69393
3110,2111,50.84855,5.69393
45,2113,50.84855,5.69393
25,2114,50.84855,5.69393
88,2114,50.84855,5.69393
106,2114,50.84855,5.69393
152,2114,50.84855,5.69393
152,2114,50.84855,5.69393
155,2114,50.84855,5.69393
163,2114,50.84855,5.69393
179,2114,50.84855,5.69393
189,2114,50.84855,5.69393
196,2114,50.84855,5.69393
252,2114,50.84855,5.69393
299,2114,50.84855,5.69393
1143,2114,50.84855,5.69393
1178,2114,50.84855,5.69393
1396,2114,50.84855,5.69393
1430,2114,50.84855,5.69393
20004,2114,50.84855,5.69393
30006,2114,50.84855,5.69393
30008,2114,50.84855,5.69393
75,2115,50.84855,5.69393
224,2116,50.84855,5.69393
166,2117,50.831138,5.693360
190,2117,50.831138,5.693360
236,2117,50.831138,5.693360
20003,2117,50.831138,5.693360
75,2118,50.84847,5.692613
75,2118,50.84847,5.692613
82,2118,50.84847,5.692613
106,2118,50.84847,5.692613
115,2118,50.84847,5.692613
174,2118,50.84847,5.692613
176,2118,50.84847,5.692613
182,2118,50.84847,5.692613
219,2118,50.84847,5.692613
226,2118,50.84847,5.692613
226,2118,50.84847,5.692613
258,2118,50.84847,5.692613
259,2118,50.84847,5.692613
264,2118,50.84847,5.692613
325,2118,50.84847,5.692613
1019,2118,50.84847,5.692613
1243,2118,50.84847,5.692613
2010,2118,50.84847,5.692613
3016,2118,50.84847,5.692613
3268,2118,50.84847,5.692613
41,2119,50.86215,5.73229
92,2119,50.86215,5.73229
104,2119,50.86215,5.73229
3163,2119,50.86215,5.73229
20002,2119,50.86215,5.73229
20003,2119,50.86215,5.73229
12,2120,50.88720,5.69475
25,2120,50.88720,5.69475
28,2120,50.88720,5.69475
37,2120,50.88720,5.69475
43,2120,50.88720,5.69475
108,2120,50.88720,5.69475
131,2120,50.88720,5.69475
184,2120,50.88720,5.69475
236,2120,50.88720,5.69475
257,2120,50.88720,5.69475
304,2120,50.88720,5.69475
1178,2120,50.88720,5.69475
1509,2120,50.88720,5.69475
3096,2120,50.88720,5.69475
122,2121,46.30904, 4.835674
78,2122,46.30651,4.834317
178,2122,46.30651,4.834317
219,2122,46.30651,4.834317
28,2123,46.29960,4.829746
43,2123,46.29960,4.829746
1178,2123,46.29960,4.829746
43,2124,53.03734,8.94579
119,2125,50.13792,8.83582
30,2126,49.99870,8.27075
92,2127,49.995602,8.265023
130,2127,49.995602,8.265023
140,2127,49.995602,8.265023
251,2127,49.995602,8.265023
267,2127,49.995602,8.265023
1205,2127,49.995602,8.265023
2017,2127,49.995602,8.265023
28,2128,50.001912,8.274465
30,2128,50.001912,8.274465
44,2128,50.001912,8.274465
48,2128,50.001912,8.274465
67,2128,50.001912,8.274465
68,2128,50.001912,8.274465
75,2128,50.001912,8.274465
93,2128,50.001912,8.274465
93,2128,50.001912,8.274465
94,2128,50.001912,8.274465
95,2128,50.001912,8.274465
95,2128,50.001912,8.274465
109,2128,50.001912,8.274465
120,2128,50.001912,8.274465
154,2128,50.001912,8.274465
175,2128,50.001912,8.274465
195,2128,50.001912,8.274465
226,2128,50.001912,8.274465
302,2128,50.001912,8.274465
331,2128,50.001912,8.274465
333,2128,50.001912,8.274465
1037,2128,50.001912,8.274465
1041,2128,50.001912,8.274465
1055,2128,50.001912,8.274465
1195,2128,50.001912,8.274465
2012,2128,50.001912,8.274465
3006,2128,50.001912,8.274465
30000,2128,50.001912,8.274465
25,2129,49.994416,8.278821
45,2129,49.994416,8.278821
61,2129,49.994416,8.278821
94,2129,49.994416,8.278821
100,2129,49.994416,8.278821
140,2129,49.994416,8.278821
172,2129,49.994416,8.278821
1300,2129,49.994416,8.278821
3015,2130,50.00205,8.268317
1055,2131,49.9981477,8.26838
333,2132,49.999961,8.272658
2009,2132,49.999961,8.272658
113,2133,49.99870,8.27075
38,2134,49.99870,8.27075
3022,2134,49.99870,8.27075
37,2135,49.996629,8.271289
37,2135,49.996629,8.271289
95,2135,49.996629,8.271289
20004,2135,49.996629,8.271289
193,2136,49.997326,8.270967
25,2137,49.99870,8.27075
66,2137,49.99870,8.27075
86,2137,49.99870,8.27075
117,2137,49.99870,8.27075
127,2137,49.99870,8.27075
148,2137,49.99870,8.27075
172,2137,49.99870,8.27075
1328,2137,49.99870,8.27075
3096,2137,49.99870,8.27075
3131,2137,49.99870,8.27075
81,2138,49.99870,8.27075
81,2139,49.994257,8.26718
3007,2140,50.00994,8.28291
61,2141,50.00508,8.31344
184,2142,48.17589,3.34189
184,2142,48.17589,3.34189
1214,2142,48.17589,3.34189
246,2143,49.6275,6.02333
299,2143,49.6275,6.02333
1097,2143,49.6275,6.02333
1139,2143,49.6275,6.02333
1277,2143,49.6275,6.02333
283,2144,47.43905,6.78487
28,2145,47.44921,6.80762
79,2145,47.44921,6.80762
152,2145,47.44921,6.80762
154,2145,47.44921,6.80762
158,2145,47.44921,6.80762
169,2145,47.44921,6.80762
201,2145,47.44921,6.80762
201,2145,47.44921,6.80762
203,2145,47.44921,6.80762
303,2145,47.44921,6.80762
305,2145,47.44921,6.80762
351,2145,47.44921,6.80762
1003,2145,47.44921,6.80762
1003,2145,47.44921,6.80762
1277,2145,47.44921,6.80762
1277,2145,47.44921,6.80762
1277,2145,47.44921,6.80762
1302,2145,47.44921,6.80762
1533,2145,47.44921,6.80762
1537,2145,47.44921,6.80762
3096,2145,47.44921,6.80762
38,2146,49.70278,6.42639
61,2146,49.70278,6.42639
65,2146,49.70278,6.42639
212,2146,49.70278,6.42639
219,2146,49.70278,6.42639
1097,2146,49.70278,6.42639
3065,2146,49.70278,6.42639
181,2147,48.98333,1.71667
34,2148,49.8507,2.57425
72,2148,49.8507,2.57425
81,2150,49.03651,2.878
336,2150,49.03651,2.878
158,2151,48.83312,1.20165
158,2151,48.83312,1.20165
167,2151,48.83312,1.20165
174,2151,48.83312,1.20165
177,2151,48.83312,1.20165
1100,2151,48.83312,1.20165
1138,2151,48.83312,1.20165
1205,2151,48.83312,1.20165
1245,2151,48.83312,1.20165
1289,2151,48.83312,1.20165
2049,2151,48.83312,1.20165
20000,2151,48.83312,1.20165
20000,2151,48.83312,1.20165
2015,2152,50.94897,1.94328
195,2153,49.06954,2.42555
82,2154,48.91764,2.87364
82,2154,48.91764,2.87364
82,2154,48.91764,2.87364
152,2154,48.91764,2.87364
152,2154,48.91764,2.87364
299,2154,48.91764,2.87364
299,2154,48.91764,2.87364
299,2154,48.91764,2.87364
1068,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1099,2154,48.91764,2.87364
1261,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1440,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1441,2154,48.91764,2.87364
1442,2154,48.91764,2.87364
1443,2154,48.91764,2.87364
1443,2154,48.91764,2.87364
1443,2154,48.91764,2.87364
1444,2154,48.91764,2.87364
1444,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1447,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1449,2154,48.91764,2.87364
1450,2154,48.91764,2.87364
1450,2154,48.91764,2.87364
1471,2154,48.91764,2.87364
1471,2154,48.91764,2.87364
1471,2154,48.91764,2.87364
1472,2154,48.91764,2.87364
1472,2154,48.91764,2.87364
1472,2154,48.91764,2.87364
1472,2154,48.91764,2.87364
1472,2154,48.91764,2.87364
1472,2154,48.91764,2.87364
1473,2154,48.91764,2.87364
1473,2154,48.91764,2.87364
3008,2154,48.91764,2.87364
3049,2154,48.91764,2.87364
10000,2154,48.91764,2.87364
10000,2154,48.91764,2.87364
20000,2154,48.91764,2.87364
20000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
30000,2154,48.91764,2.87364
40000,2154,48.91764,2.87364
319,2155,49.04581,4.03587
1037,2156,49.13752,3.07822
144,2157,49.96167,8.22778
323,2158,49.93333,7
92,2159,49.08201,2.50347
93,2159,49.08201,2.50347
112,2159,49.08201,2.50347
113,2159,49.08201,2.50347
125,2159,49.08201,2.50347
127,2159,49.08201,2.50347
127,2159,49.08201,2.50347
127,2159,49.08201,2.50347
131,2159,49.08201,2.50347
131,2159,49.08201,2.50347
137,2159,49.08201,2.50347
165,2159,49.08201,2.50347
165,2159,49.08201,2.50347
165,2159,49.08201,2.50347
165,2159,49.08201,2.50347
168,2159,49.08201,2.50347
172,2159,49.08201,2.50347
172,2159,49.08201,2.50347
172,2159,49.08201,2.50347
172,2159,49.08201,2.50347
175,2159,49.08201,2.50347
181,2159,49.08201,2.50347
224,2159,49.08201,2.50347
236,2159,49.08201,2.50347
236,2159,49.08201,2.50347
246,2159,49.08201,2.50347
299,2159,49.08201,2.50347
351,2159,49.08201,2.50347
351,2159,49.08201,2.50347
351,2159,49.08201,2.50347
1034,2159,49.08201,2.50347
1034,2159,49.08201,2.50347
1034,2159,49.08201,2.50347
1034,2159,49.08201,2.50347
1034,2159,49.08201,2.50347
1034,2159,49.08201,2.50347
1068,2159,49.08201,2.50347
1068,2159,49.08201,2.50347
1068,2159,49.08201,2.50347
1078,2159,49.08201,2.50347
1083,2159,49.08201,2.50347
1099,2159,49.08201,2.50347
1099,2159,49.08201,2.50347
1099,2159,49.08201,2.50347
1099,2159,49.08201,2.50347
1099,2159,49.08201,2.50347
1127,2159,49.08201,2.50347
1180,2159,49.08201,2.50347
1199,2159,49.08201,2.50347
1224,2159,49.08201,2.50347
1234,2159,49.08201,2.50347
1234,2159,49.08201,2.50347
1261,2159,49.08201,2.50347
1261,2159,49.08201,2.50347
1261,2159,49.08201,2.50347
1261,2159,49.08201,2.50347
1263,2159,49.08201,2.50347
1263,2159,49.08201,2.50347
1277,2159,49.08201,2.50347
1289,2159,49.08201,2.50347
1289,2159,49.08201,2.50347
1292,2159,49.08201,2.50347
1338,2159,49.08201,2.50347
1338,2159,49.08201,2.50347
1343,2159,49.08201,2.50347
1366,2159,49.08201,2.50347
1366,2159,49.08201,2.50347
1366,2159,49.08201,2.50347
1370,2159,49.08201,2.50347
1379,2159,49.08201,2.50347
1379,2159,49.08201,2.50347
1432,2159,49.08201,2.50347
1432,2159,49.08201,2.50347
1432,2159,49.08201,2.50347
1433,2159,49.08201,2.50347
1433,2159,49.08201,2.50347
1433,2159,49.08201,2.50347
1452,2159,49.08201,2.50347
1489,2159,49.08201,2.50347
1499,2159,49.08201,2.50347
1500,2159,49.08201,2.50347
1500,2159,49.08201,2.50347
1501,2159,49.08201,2.50347
1501,2159,49.08201,2.50347
1501,2159,49.08201,2.50347
2014,2159,49.08201,2.50347
2014,2159,49.08201,2.50347
2014,2159,49.08201,2.50347
2014,2159,49.08201,2.50347
2014,2159,49.08201,2.50347
2014,2159,49.08201,2.50347
262,2160,,
45,2161,48.38662,3.03562
45,2161,48.38662,3.03562
56,2161,48.38662,3.03562
66,2161,48.38662,3.03562
66,2161,48.38662,3.03562
67,2161,48.38662,3.03562
135,2161,48.38662,3.03562
158,2161,48.38662,3.03562
164,2161,48.38662,3.03562
165,2161,48.38662,3.03562
165,2161,48.38662,3.03562
199,2161,48.38662,3.03562
333,2161,48.38662,3.03562
333,2161,48.38662,3.03562
333,2161,48.38662,3.03562
1053,2161,48.38662,3.03562
1199,2161,48.38662,3.03562
1300,2161,48.38662,3.03562
1325,2161,48.38662,3.03562
1326,2161,48.38662,3.03562
3016,2161,48.38662,3.03562
10,2162,48.38662,3.03562
88,2162,48.38662,3.03562
223,2162,48.38662,3.03562
223,2162,48.38662,3.03562
293,2162,48.38662,3.03562
154,2163,43.29695,5.38107
202,2164,46.10723,7.08096
202,2164,46.10723,7.08096
233,2164,46.10723,7.08096
233,2164,46.10723,7.08096
237,2164,46.10723,7.08096
269,2164,46.10723,7.08096
269,2164,46.10723,7.08096
1305,2164,46.10723,7.08096
1305,2164,46.10723,7.08096
1390,2164,46.10723,7.08096
1055,2165,50.11489,3.20889
158,2166,50.11827,4.62233
252,2166,50.11827,4.62233
304,2166,50.11827,4.62233
98,2167,50.11868,4.6467
140,2167,50.11868,4.6467
175,2167,50.11868,4.6467
291,2167,50.11868,4.6467
342,2167,50.11868,4.6467
342,2167,50.11868,4.6467
1138,2167,50.11868,4.6467
2012,2167,50.11868,4.6467
20002,2167,50.11868,4.6467
30000,2167,50.11868,4.6467
334,2168,48.91056,1.85264
1183,2168,48.91056,1.85264
152,2169,49.03417,2.58058
1034,2169,49.03417,2.58058
7,2170,49.02912,2.57256
1068,2170,49.02912,2.57256
1098,2170,49.02912,2.57256
1366,2170,49.02912,2.57256
1382,2170,49.02912,2.57256
1364,2171,49.03417,2.58058
10,2172,49.02572,2.57538
158,2172,49.02572,2.57538
245,2172,49.02572,2.57538
255,2172,49.02572,2.57538
346,2172,49.02572,2.57538
1090,2172,49.02572,2.57538
1098,2172,49.02572,2.57538
1398,2172,49.02572,2.57538
1034,2173,48.95713,2.90069
1099,2173,48.95713,2.90069
14,2175,48.96670,2.90234
170,2175,48.96670,2.90234
250,2175,48.96670,2.90234
288,2175,48.96670,2.90234
1099,2175,48.96670,2.90234
1297,2175,48.96670,2.90234
3220,2175,48.96670,2.90234
20004,2175,48.96670,2.90234
155,2176,48.95902,2.88016
1099,2177,48.96014,2.87885
126,2178,50.53913,6.64782
248,2178,50.53913,6.64782
20000,2178,50.53913,6.64782
20000,2178,50.53913,6.64782
125,2179,50.53913,6.64782
1139,2180,49.88977,6.51712
1325,2181,49.78333,7.61667
38,2182,49.8,6.83333
43,2182,49.8,6.83333
50,2182,49.8,6.83333
82,2182,49.8,6.83333
82,2182,49.8,6.83333
82,2182,49.8,6.83333
93,2182,49.8,6.83333
93,2182,49.8,6.83333
94,2182,49.8,6.83333
97,2182,49.8,6.83333
119,2182,49.8,6.83333
154,2182,49.8,6.83333
154,2182,49.8,6.83333
160,2182,49.8,6.83333
160,2182,49.8,6.83333
224,2182,49.8,6.83333
236,2182,49.8,6.83333
248,2182,49.8,6.83333
251,2182,49.8,6.83333
293,2182,49.8,6.83333
321,2182,49.8,6.83333
1138,2182,49.8,6.83333
1138,2182,49.8,6.83333
1142,2182,49.8,6.83333
3131,2182,49.8,6.83333
1173,2183,46.81084,4.72822
57,2184,48.53333,2.66667
169,2184,48.53333,2.66667
293,2184,48.53333,2.66667
319,2184,48.53333,2.66667
56,2185,48.53333,2.66667
99,2185,48.53333,2.66667
169,2185,48.53333,2.66667
178,2185,48.53333,2.66667
243,2185,48.53333,2.66667
293,2185,48.53333,2.66667
79,2186,48.53333,2.66667
1041,2186,48.53333,2.66667
120,2187,48.53333,2.66667
152,2188,48.53333,2.66667
20000,2188,48.53333,2.66667
26,2189,48.53333,2.66667
26,2189,48.53333,2.66667
72,2189,48.53333,2.66667
78,2189,48.53333,2.66667
85,2189,48.53333,2.66667
106,2189,48.53333,2.66667
106,2189,48.53333,2.66667
119,2189,48.53333,2.66667
122,2189,48.53333,2.66667
128,2189,48.53333,2.66667
151,2189,48.53333,2.66667
154,2189,48.53333,2.66667
162,2189,48.53333,2.66667
168,2189,48.53333,2.66667
168,2189,48.53333,2.66667
216,2189,48.53333,2.66667
216,2189,48.53333,2.66667
259,2189,48.53333,2.66667
260,2189,48.53333,2.66667
275,2189,48.53333,2.66667
1019,2189,48.53333,2.66667
1094,2189,48.53333,2.66667
1261,2189,48.53333,2.66667
1261,2189,48.53333,2.66667
26,2190,48.53333,2.66667
43,2190,48.53333,2.66667
124,2190,48.53333,2.66667
127,2190,48.53333,2.66667
138,2190,48.53333,2.66667
151,2190,48.53333,2.66667
154,2190,48.53333,2.66667
164,2190,48.53333,2.66667
168,2190,48.53333,2.66667
174,2190,48.53333,2.66667
178,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
181,2190,48.53333,2.66667
270,2190,48.53333,2.66667
270,2190,48.53333,2.66667
294,2190,48.53333,2.66667
303,2190,48.53333,2.66667
319,2190,48.53333,2.66667
325,2190,48.53333,2.66667
339,2190,48.53333,2.66667
1274,2190,48.53333,2.66667
1338,2190,48.53333,2.66667
1338,2190,48.53333,2.66667
1338,2190,48.53333,2.66667
1423,2190,48.53333,2.66667
20000,2190,48.53333,2.66667
20000,2190,48.53333,2.66667
41,2191,48.53333,2.66667
41,2191,48.53333,2.66667
91,2191,48.53333,2.66667
163,2191,48.53333,2.66667
168,2191,48.53333,2.66667
168,2191,48.53333,2.66667
243,2191,48.53333,2.66667
1100,2191,48.53333,2.66667
1245,2191,48.53333,2.66667
75,2192,48.53333,2.66667
1199,2192,48.53333,2.66667
1274,2192,48.53333,2.66667
30000,2192,48.53333,2.66667
1230,2193,48.53333,2.66667
25,2194,48.53333,2.66667
40,2194,48.53333,2.66667
44,2194,48.53333,2.66667
68,2194,48.53333,2.66667
68,2194,48.53333,2.66667
79,2194,48.53333,2.66667
82,2194,48.53333,2.66667
88,2194,48.53333,2.66667
122,2194,48.53333,2.66667
178,2194,48.53333,2.66667
178,2194,48.53333,2.66667
200,2194,48.53333,2.66667
346,2194,48.53333,2.66667
1019,2194,48.53333,2.66667
1041,2194,48.53333,2.66667
1143,2194,48.53333,2.66667
1190,2194,48.53333,2.66667
2014,2194,48.53333,2.66667
80,2195,47.41667,3.25
13,2196,49.37703,3.27774
24,2196,49.37703,3.27774
30,2196,49.37703,3.27774
31,2196,49.37703,3.27774
32,2196,49.37703,3.27774
33,2196,49.37703,3.27774
33,2196,49.37703,3.27774
41,2196,49.37703,3.27774
82,2196,49.37703,3.27774
95,2196,49.37703,3.27774
95,2196,49.37703,3.27774
110,2196,49.37703,3.27774
114,2196,49.37703,3.27774
123,2196,49.37703,3.27774
130,2196,49.37703,3.27774
130,2196,49.37703,3.27774
138,2196,49.37703,3.27774
158,2196,49.37703,3.27774
163,2196,49.37703,3.27774
178,2196,49.37703,3.27774
181,2196,49.37703,3.27774
181,2196,49.37703,3.27774
216,2196,49.37703,3.27774
216,2196,49.37703,3.27774
284,2196,49.37703,3.27774
288,2196,49.37703,3.27774
293,2196,49.37703,3.27774
303,2196,49.37703,3.27774
304,2196,49.37703,3.27774
306,2196,49.37703,3.27774
325,2196,49.37703,3.27774
1025,2196,49.37703,3.27774
1025,2196,49.37703,3.27774
1136,2196,49.37703,3.27774
1195,2196,49.37703,3.27774
1230,2196,49.37703,3.27774
1252,2196,49.37703,3.27774
1331,2196,49.37703,3.27774
1345,2196,49.37703,3.27774
1398,2196,49.37703,3.27774
2004,2196,49.37703,3.27774
2004,2196,49.37703,3.27774
3135,2196,49.37703,3.27774
3137,2196,49.37703,3.27774
3137,2196,49.37703,3.27774
3137,2196,49.37703,3.27774
3140,2196,49.37703,3.27774
3161,2196,49.37703,3.27774
1218,2197,50.17464,4.60937
3027,2197,50.17464,4.60937
88,2199,48.65695,10.80557
110,2199,48.65695,10.80557
110,2199,48.65695,10.80557
233,2199,48.65695,10.80557
293,2199,48.65695,10.80557
1038,2199,48.65695,10.80557
1178,2199,48.65695,10.80557
1383,2199,48.65695,10.80557
1383,2199,48.65695,10.80557
1383,2199,48.65695,10.80557
1383,2199,48.65695,10.80557
3137,2199,48.65695,10.80557
10000,2199,48.65695,10.80557
10000,2199,48.65695,10.80557
121,2200,50.82681,6.52493
164,2200,50.82681,6.52493
20000,2200,50.82681,6.52493
